Number,Time
61184,0.21
61185,0.369
61186,0.195
61187,0.185
61188,0.185
61189,0.215
61190,0.196
61191,0.196
61192,0.205
61193,0.24
61194,0.196
61195,0.197
61196,0.199
61197,0.214
61198,0.201
61199,0.19
61200,0.19
61201,0.261
61202,0.199
61203,0.19
61204,0.207
61205,0.219
61206,0.204
61207,0.192
61208,0.206
61209,0.245
61210,0.207
61211,2.867
61212,0.194
61213,0.219
61214,0.2
61215,0.201
61216,0.202
61217,0.289
61218,0.203
61219,0.202
61220,0.2
61221,0.226
61222,0.187
61223,2.895
61224,0.222
61225,0.266
61226,0.205
61227,0.192
61228,0.201
61229,0.221
61230,0.209
61231,3.01
61232,0.193
61233,0.269
61234,0.207
61235,0.2
61236,0.207
61237,0.223
61238,0.204
61239,0.196
61240,0.205
61241,0.243
61242,0.196
61243,0.204
61244,0.208
61245,0.226
61246,0.204
61247,0.2
61248,0.211
61249,0.312
61250,0.204
61251,0.197
61252,0.199
61253,2.998
61254,0.202
61255,0.194
61256,0.206
61257,0.256
61258,0.205
61259,0.206
61260,0.202
61261,2.748
61262,0.204
61263,0.197
61264,0.196
61265,0.288
61266,0.188
61267,0.205
61268,0.19
61269,0.247
61270,0.191
61271,0.207
61272,0.194
61273,0.271
61274,0.192
61275,0.205
61276,0.206
61277,0.231
61278,0.206
61279,0.206
61280,0.21
61281,0.277
61282,0.198
61283,3.107
61284,0.192
61285,0.218
61286,0.206
61287,0.198
61288,0.208
61289,0.25
61290,0.204
61291,2.869
61292,0.204
61293,0.232
61294,0.196
61295,0.195
61296,0.212
61297,3.074
61298,0.202
61299,0.199
61300,0.206
61301,0.218
61302,0.209
61303,0.206
61304,0.203
61305,0.241
61306,0.206
61307,0.2
61308,0.212
61309,0.218
61310,0.212
61311,0.199
61312,0.213
61313,0.341
61314,0.195
61315,0.194
61316,0.187
61317,0.211
61318,0.199
61319,0.196
61320,0.205
61321,0.239
61322,0.2
61323,0.199
61324,0.206
61325,0.217
61326,0.201
61327,0.2
61328,0.192
61329,0.287
61330,0.203
61331,2.859
61332,0.213
61333,2.98
61334,0.201
61335,0.194
61336,0.209
61337,0.259
61338,0.207
61339,2.982
61340,0.204
61341,0.228
61342,0.208
61343,2.96
61344,0.206
61345,0.312
61346,0.191
61347,0.198
61348,0.187
61349,0.225
61350,0.206
61351,0.194
61352,0.198
61353,0.265
61354,0.195
61355,0.195
61356,0.196
61357,2.843
61358,0.192
61359,0.201
61360,0.196
61361,0.276
61362,0.188
61363,3.008
61364,0.2
61365,0.222
61366,0.202
61367,0.198
61368,0.198
61369,0.257
61370,0.199
61371,0.204
61372,0.195
61373,0.228
61374,0.195
61375,0.203
61376,0.2
61377,0.315
61378,0.189
61379,2.827
61380,0.198
61381,3.017
61382,0.204
61383,0.199
61384,0.206
61385,0.257
61386,0.196
61387,0.205
61388,0.207
61389,0.224
61390,0.207
61391,0.2
61392,0.207
61393,0.271
61394,0.202
61395,0.195
61396,0.206
61397,0.224
61398,0.205
61399,0.202
61400,0.207
61401,0.26
61402,0.206
61403,2.925
61404,0.209
61405,0.228
61406,0.21
61407,0.201
61408,0.198
61409,3.122
61410,0.203
61411,0.196
61412,0.208
61413,0.233
61414,0.205
61415,0.198
61416,0.21
61417,3.141
61418,0.21
61419,0.199
61420,0.21
61421,0.233
61422,0.206
61423,0.209
61424,0.214
61425,0.279
61426,0.209
61427,0.199
61428,0.194
61429,0.223
61430,0.212
61431,0.187
61432,0.213
61433,0.255
61434,0.205
61435,0.189
61436,0.211
61437,0.228
61438,0.212
61439,0.191
61440,0.212
61441,4.687
61442,0.194
61443,0.185
61444,0.2
61445,0.208
61446,0.192
61447,0.176
61448,0.195
61449,0.23
61450,0.193
61451,0.189
61452,0.197
61453,0.218
61454,0.195
61455,0.187
61456,0.199
61457,0.272
61458,0.191
61459,0.185
61460,0.189
61461,0.217
61462,0.193
61463,2.905
61464,0.217
61465,0.258
61466,0.189
61467,0.193
61468,0.2
61469,3.016
61470,0.193
61471,2.913
61472,0.195
61473,0.281
61474,0.191
61475,0.187
61476,0.197
61477,0.221
61478,0.21
61479,0.187
61480,0.185
61481,0.246
61482,0.194
61483,2.625
61484,0.198
61485,0.193
61486,0.203
61487,2.925
61488,0.217
61489,0.251
61490,0.194
61491,0.192
61492,0.196
61493,2.882
61494,0.198
61495,0.189
61496,0.196
61497,0.241
61498,0.196
61499,0.195
61500,0.199
61501,0.21
61502,0.197
61503,0.205
61504,0.201
61505,0.33
61506,0.205
61507,2.464
61508,0.191
61509,0.206
61510,0.179
61511,2.712
61512,0.185
61513,0.238
61514,0.19
61515,0.197
61516,0.189
61517,0.226
61518,0.187
61519,2.916
61520,0.198
61521,0.272
61522,0.191
61523,0.192
61524,0.2
61525,0.221
61526,0.19
61527,0.19
61528,0.185
61529,0.239
61530,0.185
61531,0.202
61532,0.198
61533,0.225
61534,0.194
61535,0.198
61536,0.203
61537,0.287
61538,0.199
61539,0.197
61540,0.2
61541,0.234
61542,0.181
61543,2.766
61544,0.2
61545,0.234
61546,0.199
61547,2.828
61548,0.196
61549,0.216
61550,0.204
61551,0.208
61552,0.198
61553,3.197
61554,0.2
61555,0.201
61556,0.194
61557,0.219
61558,0.19
61559,2.745
61560,0.191
61561,3.069
61562,0.201
61563,0.189
61564,0.199
61565,0.215
61566,0.199
61567,0.191
61568,0.203
61569,0.343
61570,0.187
61571,0.191
61572,0.195
61573,0.206
61574,0.194
61575,0.184
61576,0.196
61577,0.23
61578,0.191
61579,0.187
61580,0.196
61581,0.204
61582,0.183
61583,2.83
61584,0.218
61585,0.273
61586,0.219
61587,0.191
61588,0.195
61589,0.21
61590,0.195
61591,0.188
61592,0.188
61593,0.222
61594,0.195
61595,0.186
61596,0.196
61597,0.212
61598,0.198
61599,0.193
61600,0.195
61601,0.309
61602,0.197
61603,2.824
61604,0.181
61605,0.204
61606,0.194
61607,0.194
61608,0.195
61609,2.952
61610,0.2
61611,0.188
61612,0.186
61613,3.133
61614,0.198
61615,0.203
61616,0.199
61617,0.228
61618,0.199
61619,0.187
61620,0.199
61621,0.21
61622,0.183
61623,0.189
61624,0.205
61625,0.221
61626,0.196
61627,2.897
61628,0.199
61629,0.212
61630,0.199
61631,2.869
61632,0.191
61633,0.286
61634,0.194
61635,0.192
61636,0.195
61637,2.834
61638,0.195
61639,0.188
61640,0.2
61641,0.236
61642,0.198
61643,2.899
61644,0.219
61645,0.214
61646,0.203
61647,0.193
61648,0.196
61649,0.239
61650,0.196
61651,2.839
61652,0.189
61653,0.222
61654,0.201
61655,0.197
61656,0.196
61657,3.073
61658,0.199
61659,0.205
61660,0.202
61661,0.222
61662,0.203
61663,0.202
61664,0.201
61665,0.286
61666,0.199
61667,2.741
61668,0.217
61669,0.251
61670,0.206
61671,0.203
61672,0.199
61673,3.094
61674,0.199
61675,0.2
61676,0.202
61677,0.222
61678,0.203
61679,0.202
61680,0.202
61681,3.271
61682,0.2
61683,0.202
61684,0.202
61685,0.219
61686,0.206
61687,2.785
61688,0.202
61689,0.236
61690,0.189
61691,0.203
61692,0.188
61693,0.228
61694,0.196
61695,0.204
61696,0.191
61697,0.35
61698,0.197
61699,0.188
61700,0.195
61701,0.21
61702,0.183
61703,2.941
61704,0.205
61705,0.276
61706,0.202
61707,0.194
61708,0.184
61709,0.225
61710,0.182
61711,0.195
61712,0.187
61713,0.256
61714,0.181
61715,0.203
61716,0.191
61717,2.73
61718,0.183
61719,0.197
61720,0.182
61721,0.255
61722,0.195
61723,2.827
61724,0.193
61725,0.209
61726,0.186
61727,0.199
61728,0.188
61729,3.323
61730,0.179
61731,0.194
61732,0.181
61733,0.213
61734,0.187
61735,0.198
61736,0.186
61737,0.26
61738,0.181
61739,0.198
61740,0.187
61741,0.219
61742,0.184
61743,0.192
61744,0.189
61745,0.26
61746,0.185
61747,0.196
61748,0.19
61749,0.225
61750,0.186
61751,2.666
61752,0.192
61753,0.243
61754,0.188
61755,0.198
61756,0.201
61757,2.991
61758,0.185
61759,0.202
61760,0.192
61761,0.322
61762,0.18
61763,0.195
61764,0.186
61765,0.223
61766,0.182
61767,0.199
61768,0.188
61769,0.242
61770,0.197
61771,0.2
61772,0.198
61773,0.222
61774,0.186
61775,0.194
61776,0.199
61777,0.25
61778,0.204
61779,0.196
61780,0.199
61781,3.232
61782,0.219
61783,0.198
61784,0.187
61785,0.238
61786,0.205
61787,0.199
61788,0.203
61789,0.229
61790,0.2
61791,0.199
61792,0.202
61793,0.311
61794,0.201
61795,0.201
61796,0.189
61797,0.214
61798,0.198
61799,0.193
61800,0.202
61801,0.25
61802,0.198
61803,0.208
61804,0.203
61805,0.227
61806,0.203
61807,0.202
61808,0.191
61809,0.265
61810,0.202
61811,0.194
61812,0.2
61813,3.021
61814,0.205
61815,0.195
61816,0.206
61817,0.244
61818,0.191
61819,2.949
61820,0.2
61821,0.227
61822,0.206
61823,0.201
61824,0.206
61825,0.328
61826,0.202
61827,0.19
61828,0.187
61829,0.214
61830,0.202
61831,0.179
61832,0.201
61833,0.245
61834,0.193
61835,0.191
61836,0.2
61837,2.88
61838,0.209
61839,0.182
61840,0.197
61841,0.259
61842,0.195
61843,3.006
61844,0.198
61845,0.216
61846,0.196
61847,0.182
61848,0.186
61849,0.244
61850,0.194
61851,0.178
61852,0.197
61853,0.212
61854,0.201
61855,0.198
61856,0.201
61857,0.293
61858,0.197
61859,0.196
61860,0.2
61861,3.018
61862,0.198
61863,0.202
61864,0.203
61865,0.245
61866,0.191
61867,0.202
61868,0.207
61869,0.219
61870,0.208
61871,4.128
61872,0.213
61873,0.285
61874,0.199
61875,0.211
61876,0.212
61877,0.239
61878,0.2
61879,3.797
61880,0.227
61881,0.243
61882,0.214
61883,0.22
61884,0.197
61885,0.24
61886,0.2
61887,0.223
61888,0.214
61889,0.341
61890,0.207
61891,0.213
61892,0.224
61893,0.229
61894,0.207
61895,0.229
61896,0.207
61897,0.243
61898,0.194
61899,0.21
61900,0.199
61901,0.239
61902,0.214
61903,0.194
61904,0.219
61905,0.277
61906,0.22
61907,0.2
61908,0.222
61909,4.004
61910,0.195
61911,0.19
61912,0.207
61913,0.253
61914,0.226
61915,0.201
61916,0.226
61917,0.244
61918,0.217
61919,0.187
61920,0.213
61921,0.318
61922,0.22
61923,0.202
61924,0.207
61925,0.238
61926,0.214
61927,4.04
61928,0.203
61929,0.285
61930,0.224
61931,0.211
61932,0.238
61933,3.8
61934,0.215
61935,0.217
61936,0.244
61937,0.29
61938,0.223
61939,0.212
61940,0.203
61941,0.251
61942,0.218
61943,0.228
61944,0.211
61945,0.273
61946,0.214
61947,0.213
61948,0.203
61949,3.822
61950,0.238
61951,0.206
61952,0.219
61953,0.361
61954,0.202
61955,0.195
61956,0.198
61957,0.223
61958,0.208
61959,0.201
61960,0.191
61961,3.606
61962,0.187
61963,0.181
61964,0.192
61965,0.224
61966,0.201
61967,3.369
61968,0.208
61969,0.3
61970,0.197
61971,0.202
61972,0.201
61973,0.225
61974,0.191
61975,0.201
61976,0.22
61977,0.254
61978,0.191
61979,3.324
61980,0.196
61981,3.56
61982,0.198
61983,0.198
61984,0.201
61985,0.338
61986,0.198
61987,3.333
61988,0.207
61989,0.236
61990,0.205
61991,3.674
61992,0.235
61993,0.266
61994,0.219
61995,0.202
61996,0.204
61997,0.243
61998,0.193
61999,0.216
62000,0.23
62001,0.275
62002,0.21
62003,3.707
62004,0.213
62005,0.226
62006,0.22
62007,0.215
62008,0.22
62009,0.264
62010,0.226
62011,3.79
62012,0.228
62013,0.259
62014,0.215
62015,0.218
62016,0.219
62017,3.937
62018,0.208
62019,0.213
62020,0.205
62021,0.236
62022,0.219
62023,0.227
62024,0.205
62025,0.281
62026,0.243
62027,0.21
62028,0.224
62029,0.227
62030,0.22
62031,0.242
62032,0.223
62033,0.294
62034,0.214
62035,0.208
62036,0.205
62037,0.241
62038,0.211
62039,3.46
62040,0.212
62041,0.282
62042,0.22
62043,0.195
62044,0.218
62045,0.238
62046,0.21
62047,3.503
62048,0.221
62049,0.341
62050,0.215
62051,0.212
62052,0.22
62053,3.74
62054,0.282
62055,0.209
62056,0.209
62057,4.375
62058,0.221
62059,0.205
62060,0.214
62061,0.252
62062,0.206
62063,0.228
62064,0.232
62065,0.315
62066,0.213
62067,0.204
62068,0.224
62069,0.228
62070,0.319
62071,3.95
62072,0.198
62073,0.25
62074,0.225
62075,0.209
62076,0.226
62077,0.233
62078,0.23
62079,0.202
62080,0.228
62081,4.752
62082,0.203
62083,0.218
62084,0.207
62085,0.234
62086,0.208
62087,0.199
62088,0.21
62089,0.248
62090,0.208
62091,0.207
62092,0.208
62093,0.242
62094,0.22
62095,0.195
62096,0.233
62097,0.29
62098,0.226
62099,3.725
62100,0.246
62101,0.252
62102,0.219
62103,0.195
62104,0.223
62105,0.263
62106,0.206
62107,0.193
62108,0.218
62109,0.255
62110,0.221
62111,0.209
62112,0.217
62113,0.32
62114,0.223
62115,0.222
62116,0.224
62117,0.225
62118,0.241
62119,3.875
62120,0.24
62121,0.264
62122,0.209
62123,0.208
62124,0.212
62125,0.263
62126,0.198
62127,0.227
62128,0.307
62129,4.003
62130,0.198
62131,3.201
62132,0.232
62133,0.24
62134,0.212
62135,0.212
62136,0.206
62137,3.213
62138,0.21
62139,0.213
62140,0.218
62141,3.272
62142,0.22
62143,3.348
62144,0.236
62145,0.358
62146,0.204
62147,0.21
62148,0.21
62149,0.234
62150,0.205
62151,0.211
62152,0.209
62153,0.259
62154,0.213
62155,0.212
62156,0.211
62157,0.251
62158,0.214
62159,0.209
62160,0.213
62161,0.319
62162,0.21
62163,0.211
62164,0.212
62165,0.24
62166,0.217
62167,0.213
62168,0.212
62169,0.262
62170,0.212
62171,3.376
62172,0.215
62173,0.243
62174,0.212
62175,0.216
62176,0.212
62177,0.307
62178,0.202
62179,0.22
62180,0.208
62181,0.235
62182,0.196
62183,0.214
62184,0.22
62185,0.254
62186,0.21
62187,0.218
62188,0.217
62189,3.218
62190,0.215
62191,3.159
62192,0.244
62193,0.304
62194,0.218
62195,0.215
62196,0.197
62197,0.228
62198,0.213
62199,0.212
62200,0.215
62201,3.462
62202,0.214
62203,0.226
62204,0.222
62205,0.247
62206,0.216
62207,3.302
62208,0.244
62209,0.381
62210,0.215
62211,0.215
62212,0.208
62213,3.022
62214,0.21
62215,0.213
62216,0.215
62217,0.254
62218,0.212
62219,2.867
62220,0.207
62221,0.238
62222,0.212
62223,0.213
62224,0.214
62225,0.293
62226,0.197
62227,0.21
62228,0.199
62229,0.236
62230,0.201
62231,0.212
62232,0.2
62233,2.931
62234,0.2
62235,0.213
62236,0.214
62237,0.239
62238,0.215
62239,0.213
62240,0.219
62241,0.303
62242,0.209
62243,0.211
62244,0.207
62245,0.232
62246,0.209
62247,0.213
62248,0.211
62249,0.261
62250,0.212
62251,0.203
62252,0.203
62253,0.221
62254,0.214
62255,0.21
62256,0.213
62257,0.275
62258,0.208
62259,0.207
62260,0.212
62261,0.232
62262,0.213
62263,0.216
62264,0.214
62265,0.262
62266,0.214
62267,0.215
62268,0.222
62269,0.243
62270,0.221
62271,0.225
62272,0.22
62273,3.858
62274,0.208
62275,0.208
62276,0.211
62277,0.231
62278,0.209
62279,0.212
62280,0.209
62281,0.265
62282,0.21
62283,0.214
62284,0.212
62285,0.231
62286,0.213
62287,0.216
62288,0.215
62289,0.291
62290,0.216
62291,0.214
62292,0.212
62293,0.242
62294,0.215
62295,0.213
62296,0.215
62297,3.164
62298,0.24
62299,3.109
62300,0.236
62301,0.259
62302,0.226
62303,3.765
62304,0.242
62305,0.305
62306,0.217
62307,0.207
62308,0.206
62309,0.235
62310,0.215
62311,3.207
62312,0.238
62313,0.257
62314,0.21
62315,0.204
62316,0.225
62317,0.235
62318,0.215
62319,0.214
62320,0.219
62321,0.283
62322,0.213
62323,3.126
62324,0.238
62325,0.259
62326,0.244
62327,3.585
62328,0.236
62329,0.288
62330,0.239
62331,0.195
62332,0.228
62333,0.239
62334,0.222
62335,0.219
62336,0.216
62337,0.34
62338,0.213
62339,0.207
62340,0.213
62341,0.239
62342,0.198
62343,0.207
62344,0.209
62345,0.266
62346,0.203
62347,3.742
62348,0.236
62349,0.239
62350,0.211
62351,3.686
62352,0.213
62353,0.28
62354,0.206
62355,0.191
62356,0.216
62357,0.236
62358,0.211
62359,0.193
62360,0.201
62361,0.258
62362,0.212
62363,0.207
62364,0.215
62365,0.249
62366,0.217
62367,0.207
62368,0.22
62369,0.3
62370,0.199
62371,0.218
62372,0.211
62373,0.251
62374,0.204
62375,0.215
62376,0.223
62377,0.263
62378,0.203
62379,0.214
62380,0.203
62381,0.236
62382,0.198
62383,3.086
62384,0.231
62385,0.281
62386,0.202
62387,0.216
62388,0.201
62389,0.238
62390,0.218
62391,0.218
62392,0.209
62393,0.269
62394,0.203
62395,0.224
62396,0.205
62397,0.241
62398,0.213
62399,0.222
62400,0.208
62401,3.777
62402,0.198
62403,0.218
62404,0.202
62405,0.242
62406,0.202
62407,0.212
62408,0.203
62409,0.261
62410,0.201
62411,0.212
62412,0.204
62413,0.234
62414,0.203
62415,0.214
62416,0.206
62417,3.349
62418,0.201
62419,0.218
62420,0.21
62421,0.211
62422,0.219
62423,3.477
62424,0.208
62425,0.255
62426,0.208
62427,0.219
62428,0.208
62429,0.239
62430,0.21
62431,0.218
62432,0.208
62433,0.298
62434,0.198
62435,0.216
62436,0.206
62437,0.239
62438,0.21
62439,0.215
62440,0.204
62441,0.256
62442,0.206
62443,0.207
62444,0.204
62445,0.247
62446,0.209
62447,0.221
62448,0.208
62449,0.28
62450,0.206
62451,0.216
62452,0.207
62453,0.243
62454,0.206
62455,0.212
62456,0.209
62457,0.263
62458,0.209
62459,3.14
62460,0.211
62461,0.244
62462,0.209
62463,0.226
62464,0.213
62465,0.438
62466,0.187
62467,2.974
62468,0.222
62469,0.25
62470,0.217
62471,0.211
62472,0.198
62473,3.156
62474,0.211
62475,0.213
62476,0.207
62477,2.976
62478,0.19
62479,0.212
62480,0.201
62481,0.314
62482,0.195
62483,3.249
62484,0.225
62485,0.262
62486,0.21
62487,0.213
62488,0.211
62489,0.263
62490,0.211
62491,0.213
62492,0.212
62493,0.235
62494,0.209
62495,0.201
62496,0.203
62497,3.586
62498,0.191
62499,0.206
62500,0.201
62501,3.197
62502,0.195
62503,0.18
62504,0.197
62505,0.251
62506,0.192
62507,3.012
62508,0.202
62509,0.229
62510,0.194
62511,0.215
62512,0.202
62513,0.262
62514,0.197
62515,0.216
62516,0.209
62517,0.226
62518,0.196
62519,0.211
62520,0.201
62521,0.259
62522,0.197
62523,0.213
62524,0.198
62525,0.233
62526,0.198
62527,0.204
62528,0.204
62529,0.336
62530,0.192
62531,0.211
62532,0.195
62533,3.13
62534,0.196
62535,0.204
62536,0.208
62537,0.249
62538,0.206
62539,3.717
62540,0.194
62541,0.233
62542,0.196
62543,0.212
62544,0.202
62545,0.282
62546,0.197
62547,0.215
62548,0.2
62549,3.953
62550,0.2
62551,0.217
62552,0.199
62553,0.246
62554,0.196
62555,0.197
62556,0.199
62557,0.229
62558,0.201
62559,0.215
62560,0.208
62561,0.29
62562,0.197
62563,3.151
62564,0.216
62565,0.262
62566,0.198
62567,0.212
62568,0.201
62569,0.26
62570,0.21
62571,0.212
62572,0.21
62573,0.24
62574,0.209
62575,0.211
62576,0.212
62577,0.277
62578,0.199
62579,0.213
62580,0.206
62581,3.068
62582,0.204
62583,0.213
62584,0.198
62585,0.27
62586,0.196
62587,0.204
62588,0.204
62589,0.236
62590,0.206
62591,3.246
62592,0.206
62593,0.354
62594,0.192
62595,0.21
62596,0.196
62597,3.333
62598,0.232
62599,0.216
62600,0.199
62601,0.252
62602,0.198
62603,2.924
62604,0.217
62605,0.235
62606,0.206
62607,0.209
62608,0.196
62609,0.281
62610,0.205
62611,0.209
62612,0.211
62613,0.237
62614,0.217
62615,0.216
62616,0.21
62617,3.406
62618,0.219
62619,0.211
62620,0.214
62621,0.248
62622,0.209
62623,0.207
62624,0.212
62625,0.296
62626,0.212
62627,2.852
62628,0.232
62629,0.255
62630,0.213
62631,0.207
62632,0.215
62633,3.07
62634,0.216
62635,0.204
62636,0.213
62637,0.232
62638,0.213
62639,3.279
62640,0.216
62641,0.284
62642,0.208
62643,0.201
62644,0.211
62645,0.24
62646,0.212
62647,0.207
62648,0.215
62649,0.249
62650,0.214
62651,0.205
62652,0.215
62653,3.17
62654,0.217
62655,0.222
62656,0.221
62657,0.31
62658,0.22
62659,2.861
62660,0.233
62661,0.247
62662,0.211
62663,0.213
62664,0.22
62665,0.249
62666,0.216
62667,0.212
62668,0.199
62669,0.248
62670,0.203
62671,0.215
62672,0.205
62673,0.292
62674,0.203
62675,0.213
62676,0.198
62677,0.242
62678,0.211
62679,0.219
62680,0.217
62681,0.268
62682,0.214
62683,3.049
62684,0.217
62685,0.246
62686,0.216
62687,3.261
62688,0.216
62689,0.291
62690,0.213
62691,0.191
62692,0.216
62693,0.233
62694,0.214
62695,0.21
62696,0.216
62697,0.242
62698,0.214
62699,0.215
62700,0.212
62701,3.264
62702,0.234
62703,0.24
62704,0.225
62705,0.295
62706,0.206
62707,0.214
62708,0.204
62709,0.234
62710,0.201
62711,0.217
62712,0.207
62713,0.261
62714,0.209
62715,0.219
62716,0.205
62717,0.239
62718,0.201
62719,0.218
62720,0.211
62721,0.351
62722,0.196
62723,2.738
62724,0.215
62725,0.25
62726,0.225
62727,0.208
62728,0.2
62729,0.264
62730,0.198
62731,3.022
62732,0.205
62733,0.216
62734,0.208
62735,0.204
62736,0.203
62737,0.274
62738,0.193
62739,0.209
62740,0.199
62741,0.221
62742,0.209
62743,3.06
62744,0.195
62745,0.252
62746,0.199
62747,0.215
62748,0.204
62749,0.237
62750,0.201
62751,0.215
62752,0.214
62753,3.524
62754,0.194
62755,0.21
62756,0.198
62757,0.244
62758,0.202
62759,0.216
62760,0.207
62761,3.367
62762,0.197
62763,0.211
62764,0.211
62765,0.239
62766,0.214
62767,0.213
62768,0.216
62769,0.321
62770,0.211
62771,0.212
62772,0.2
62773,3.584
62774,0.216
62775,0.204
62776,0.213
62777,0.254
62778,0.214
62779,0.206
62780,0.211
62781,0.23
62782,0.201
62783,0.209
62784,0.213
62785,0.338
62786,0.208
62787,0.202
62788,0.21
62789,0.234
62790,0.214
62791,3.125
62792,0.218
62793,0.278
62794,0.226
62795,0.189
62796,0.224
62797,0.221
62798,0.212
62799,0.195
62800,0.222
62801,3.349
62802,0.212
62803,0.191
62804,0.213
62805,0.222
62806,0.21
62807,0.196
62808,0.216
62809,0.254
62810,0.21
62811,0.2
62812,0.219
62813,0.24
62814,0.211
62815,0.226
62816,0.214
62817,0.311
62818,0.218
62819,3.008
62820,0.241
62821,0.247
62822,0.213
62823,0.216
62824,0.209
62825,0.27
62826,0.211
62827,3.216
62828,0.219
62829,0.239
62830,0.212
62831,0.226
62832,0.222
62833,0.306
62834,0.216
62835,0.214
62836,0.201
62837,0.237
62838,0.199
62839,0.22
62840,0.2
62841,0.261
62842,0.204
62843,0.216
62844,0.207
62845,0.24
62846,0.205
62847,0.221
62848,0.212
62849,0.375
62850,0.196
62851,2.901
62852,0.223
62853,0.26
62854,0.224
62855,0.212
62856,0.202
62857,0.241
62858,0.207
62859,0.215
62860,0.198
62861,2.947
62862,0.208
62863,0.218
62864,0.202
62865,0.282
62866,0.202
62867,0.201
62868,0.2
62869,3.166
62870,0.208
62871,0.214
62872,0.203
62873,3.176
62874,0.2
62875,0.216
62876,0.22
62877,0.231
62878,0.201
62879,0.216
62880,0.205
62881,0.297
62882,0.198
62883,0.213
62884,0.201
62885,0.242
62886,0.199
62887,0.217
62888,0.218
62889,0.258
62890,0.2
62891,0.218
62892,0.207
62893,0.244
62894,0.207
62895,0.222
62896,0.217
62897,3.348
62898,0.212
62899,0.204
62900,0.211
62901,0.232
62902,0.218
62903,3.128
62904,0.217
62905,0.265
62906,0.215
62907,0.21
62908,0.205
62909,0.234
62910,0.22
62911,0.212
62912,0.22
62913,0.343
62914,0.211
62915,0.209
62916,0.216
62917,0.228
62918,0.211
62919,0.206
62920,0.2
62921,3.261
62922,0.214
62923,0.216
62924,0.22
62925,0.236
62926,0.216
62927,3.21
62928,0.215
62929,3.256
62930,0.212
62931,0.203
62932,0.218
62933,0.245
62934,0.221
62935,0.204
62936,0.225
62937,0.274
62938,0.221
62939,3.298
62940,0.223
62941,0.253
62942,0.213
62943,0.222
62944,0.203
62945,0.317
62946,0.201
62947,0.218
62948,0.204
62949,0.233
62950,0.203
62951,0.217
62952,0.206
62953,0.275
62954,0.204
62955,0.226
62956,0.208
62957,0.251
62958,0.211
62959,0.219
62960,0.208
62961,0.288
62962,0.202
62963,0.209
62964,0.203
62965,0.239
62966,0.205
62967,0.21
62968,0.214
62969,3.435
62970,0.208
62971,3.325
62972,0.207
62973,0.229
62974,0.209
